ID,DAY_ID,FR_CONSUMPTION,FR_DE_EXCHANGE,FR_NET_EXPORT,FR_GAS,FR_COAL,FR_HYDRO,FR_NUCLEAR,FR_SOLAR,FR_WINDPOW,FR_RESIDUAL_LOAD,FR_RAIN,FR_WIND,FR_TEMP,GAS_RET,COAL_RET,CARBON_RET
1821,519,-0.9141496794269044,1.0996672639616083,1.5873962390008236,-0.9974637763999724,-0.7795918387127511,-0.6465725755553169,-0.2537154435318492,1.3508882390877293,1.0408332305183752,-1.2291888095997412,0.397199532521259,2.492935042756565,-0.3613206724294029,1.7459498123391466,0.9690680819228208,2.023576242005354
1263,673,-0.5784023737607062,1.4001573886975316,1.1828575019651306,-0.4016221764027662,-0.7781307037848908,-0.2011961475331208,-0.0953325350122623,1.405409526778201,-0.5404801842173635,-0.5426278597707878,-0.6564951090354513,-0.8835203788589978,0.792063111400411,-0.5421341141137317,0.1484349368003669,-1.5593224715673162
1897,184,1.6706747640015012,-0.4263460980870576,-1.8632559305215008,1.605916263079643,0.763892233211331,0.0004093828779702,-0.0998015608144022,-0.8804928190871272,1.4963897423888144,1.334215790101348,0.8700568554670477,1.5964357674678222,-0.3789691850255265,0.7124441469161569,1.766895278086549,0.9023720917629034
964,804,2.6321045528930447,0.12440501655082563,-0.02976332639007283,1.508818123726125,1.1971660422512456,3.0070981776799206,1.0616259851229262,0.5457256512302284,2.0371439603493267,2.122267687450313,-0.3119288251751169,0.4506597553039475,-3.2176186292639506,-2.8465901100326203,-0.7218173606890514,-1.4243290477314543
1199,657,0.7296704856079904,-0.3213354070714872,1.2522632040457966,-0.2524186980710639,-0.7790662506092042,-0.3035273757198532,0.7720798774107085,-0.4356018932312301,3.343603666817464,0.0255599282788944,-0.3505533026360851,0.3606587061429371,0.5743428702884043,-1.2829062577767114,-0.3672480616780729,-1.0124431856073437
1482,461,-0.8957150894092788,1.9112340533959569,0.7220109687498161,-1.2867070129158846,-0.7778258626848336,-0.6617561499634705,-0.8880040246349163,0.6866186727364728,1.2234595054913056,-1.1859836691599257,0.1497991795537548,-0.2561238136699573,0.2576188755501724,0.760385919926215,-0.0251458887836924,-0.5204985463278338
1104,555,-0.2544405552636929,-0.3241394598847781,0.1442019803311542,-0.2096413513554193,0.0818155277143894,-0.7575693046105961,-0.0526911859530621,0.4322879924538287,0.4097750506332845,-0.3655603895181161,-1.0345903004817916,-0.1101343239496397,-1.4174149478328186,-0.3225090283396928,-0.5643445233793054,-0.4272698106389019
971,845,1.3244946539805575,-0.6498225862532923,-0.02976332639007283,1.4919069754500596,0.2485110506353212,1.2341190152795756,1.0477697593946833,-0.0463032089311532,0.8956413310889444,1.1214769239969022,1.3476512999696368,-0.4759340372350067,0.1345739092865821,-0.0913529720477523,0.6387428697979063,-0.0174120599295259
1715,27,0.302015050855364,-0.0102811763878166,0.1971035202304911,1.0655498003125332,-0.782997649623735,0.6597958921172531,0.1631338298542722,0.1026706462863574,-0.5771123945706453,0.3738421921415037,0.023705708317994928,0.02625687493051864,0.0024805636048414806,0.0656799845195718,-1.250162883521902,-0.2409922380051587
2004,204,-0.7167713471489976,-0.2091080840093075,-1.0368983883540055,0.6731836336290781,-0.7830186731478769,-0.8047116504435656,-1.843584252631763,1.9265328959584544,-0.5982964559381189,-0.7157044408363908,-0.3946166403600646,0.3737146303697657,0.907120720254,0.1606331456916572,-0.1553485969518456,1.2204347122581871
2129,1184,-0.6253585666988429,-0.3001637214889648,-0.4263314051305955,1.0751308604279832,-0.7505163048245371,-1.3801463830467513,-1.8372116305597788,-0.6912121547555893,2.676870699548062,-1.1513928253804993,1.4165437923977793,1.6225669402542793,0.2138095361650422,-0.996865273446746,-0.1839674157234682,-0.041376267063305
1866,667,-8.56986919546402e-05,-1.1607253562036062,-0.3540579831775868,0.4634525405828576,0.2083035607139841,-1.0423055365026015,-0.1061424782989637,0.282521353206125,-0.1154792657485022,-0.0217339910827668,-0.355201228732845,0.5947657857343477,-0.4938487310318769,-0.8818550804779461,0.5435258857570983,0.0372882770853114
1059,249,-0.4751583816518646,0.9417708326767598,1.1432367744019094,-0.2535419641550346,0.4778776990231842,0.3051924804819054,0.0282149580765148,1.0077379304399443,-0.6111310989816044,-0.4016007543702042,-0.3271245958185315,-0.614514883635831,0.1576733644316176,-0.0504942669448985,0.3778376283372345,-0.4615140502756332
1659,725,2.261158916245487,-1.743033657097027,-1.691992481332515,2.0636627315518457,0.6966169559573291,2.6798807804512927,1.1360062682413086,-0.9726087599988602,-0.6311421015762864,2.4754726754752734,0.023705708317994928,0.02625687493051864,0.0024805636048414806,-0.4296069564668631,0.721945125937526,-0.7668936443200068
1409,25,1.133453926466358,-0.9440307632137032,0.7143130841288053,1.0618914159125654,-0.7706253056662411,1.26346297813327,0.8118057254514863,-0.8571960953928568,2.6049820352698827,0.5945402466812918,-0.4032262120272613,-0.1905898579047067,1.7337298112548385,-1.0777088344393118,1.221194405693702,-0.2367837246639714
1834,180,-0.6933023003184766,0.5771135458878529,1.175801757017477,0.2016827053618503,0.1565751795628991,-0.0009801289231087,-0.2367548102851231,0.5659903237213042,-0.5144313791156656,-0.619215282264512,0.7982081141958205,0.6936842897862242,0.7135696351753837,0.3380034973741402,-1.2076891685676283,0.6447850020509838
970,995,1.233066632033902,-0.8833197592794271,-0.02976332639007283,1.4656323166163092,0.273728767843501,0.8662899776830492,1.0539376226728954,-0.230618541705166,-0.3502204017891342,1.3152835388964668,0.2084482432720738,-0.8657615886475438,0.341184744666308,0.5521505815123914,0.4176925750319379,0.5989466935484337
935,52,1.2696557495709526,0.12440501655082563,-0.02976332639007283,0.7261369719038568,-0.1211981331616324,0.690617790250277,1.5578437300486183,-1.179316764502888,0.3223778593442269,1.2642961645418676,0.9623636562675822,-0.3649239068270188,0.4568970120237406,0.0789962805655022,-0.6067719201679189,0.2703588677645768
1499,1175,-1.0622551112985643,1.3804638084739531,1.0022432987844765,-0.7309922068591035,-0.4553670493967453,1.061971135051358,-1.2007882739035758,1.884098087605488,-0.3046608691576215,-1.130258055143132,-0.0694164004490884,-0.6950128691062828,-0.1684906377592938,0.1228176201700644,0.2200772769398387,5.453331196581312
1802,918,-0.7517963061076613,1.175920111008311,1.3414638412758446,-1.239800664389597,-0.7826297379512521,-0.4179852523523655,-0.2228708430428853,1.2896908753535266,0.6091260385506495,-0.9525900690175008,-0.0585386778275772,1.1781496779172935,-0.580237674792607,-0.0561699564983222,0.7757304961637408,1.6232830343972366
1675,809,1.1066822378628365,1.8553268918782488,1.4504258563801775,1.3882690300029097,-0.294000989845779,1.708814142304537,0.7124924263740178,-0.8552489065467684,2.968535375081626,0.5095135995528374,0.023705708317994928,0.02625687493051864,0.0024805636048414806,0.8769840970717057,0.8195195090689399,1.3203727622397332
2094,1024,-0.7980380538973266,-0.9901563451501636,-2.132592560476275,0.2988341221580864,-0.7698158999867789,-1.635715499041563,-2.116078576408414,1.654705333044531,-0.5766552466665427,-0.7706939993474561,-0.2750665035246957,1.2415658638128817,0.6991306624998328,-0.1176084204654627,-0.3473574508402485,-0.2513859944120177
1813,120,-1.0096995735834744,0.1649612560211109,0.6871353941716832,-0.7473084236914848,-0.7948128701914691,-0.1134674251831817,-0.6670441866895631,1.5462747313009295,-1.0526626581714604,-0.8990952114566866,-0.3017255617944787,0.05595263269043,0.7543221762588758,0.9874040448161784,-1.1715812834669517,-0.0732554909059181
1106,15,-0.3807811301323191,-0.3422027768448152,0.234530450577118,0.0506855531253093,0.2074415962241672,-0.5516310237652317,0.0328861006234751,0.8648977200876119,-0.5726702970119121,-0.3041703483485449,-0.8503859211497221,-1.069080459293005,-0.0477121306246202,0.6056697424966733,0.2344932299420419,0.8405559022473055
1119,506,-0.0905639848879086,-0.104488656176987,0.3117131090189668,0.1358495453099999,0.0548738815265758,-0.1459693694029648,0.2423054687469264,0.3448870302479808,0.1680990671417369,-0.1461292540457324,-0.7579169473896155,-0.6179245935276616,-0.5469710146739284,-0.6586623805239067,0.3447331594190963,-1.037793445599066
2013,907,-0.8314550349751639,0.5848735990223093,-0.7686407597941431,-0.0724474965697282,-0.7787193624608633,-0.779826757278788,-1.9316371390762312,2.126175386649533,0.6000736475062018,-1.0678909991206889,-0.0156325283360221,1.609858024459002,-0.9518927250088276,-0.2318032336599721,0.0233538855007356,0.90828472413591
2076,281,-0.9814113560781308,-1.1040791420064262,-2.014011487465818,0.3610000182361825,-0.7697318058902114,-1.0739232459398798,-2.441777160953964,1.916713500777466,-0.5664297968493033,-0.9718461093451062,0.0258974233478275,1.1784357002358377,-0.1336385484420168,0.87950312441097,-2.2810672439570374,2.255319604887067
1113,947,-0.5798846092954016,0.080339724221563,0.5221197696036965,0.1223570329416716,-0.2876623973170035,-0.5380390719655866,-0.0161727853398916,-0.5970516655554635,-0.1495109083076906,-0.4995356690249457,0.2427107190462238,-0.5432100870135453,2.1902736784534875,-0.1897960952033434,-2.521779214723228,-0.0070793329134265
1709,130,0.8073659192074936,2.0395031669713823,0.6961941612984238,1.1675494643961055,-0.2890394381482964,0.588084451256115,0.2564007999053163,-0.0954419103113665,1.9252505417460892,0.3794802643656877,0.023705708317994928,0.02625687493051864,0.0024805636048414806,1.5733581009019313,1.41452877100546,0.3563926382794432
936,28,1.3911076144369716,0.12440501655082563,-0.02976332639007283,0.9632349113595464,0.3273282426432129,0.9327718014019448,1.76098030576445,-1.0543628745510525,-0.1585978010807498,1.486483272547208,0.55544560858811,-0.98539571023921,-0.2981261503548096,-0.2367396420732594,0.6162774854969216,0.7871533079495213
1560,640,-1.000509903787069,0.8442158789864513,-0.4834151072249965,0.1498925912530808,-0.7841013846411834,-0.4331940906114478,-1.395401599700576,1.0540532079933298,-0.803068527963569,-0.9160602554915268,-0.7047802528742055,-0.7202974946152699,0.2817058127075908,0.1076303402035308,0.3266700028987481,0.7269001682035536
955,1069,2.342961933151935,0.12440501655082563,-0.02976332639007283,1.8185154584588483,1.153342506177506,1.5504982204597877,1.801949237837097,-0.5457293309692797,1.0949448791294685,2.1159105021744966,-0.2088716160581625,-0.7290637289615635,-1.3619967444679195,2.524927846112196,1.7428691335624886,0.7664633861648817
1432,965,0.696733611669926,0.375852111792807,1.1414856246439555,0.2978218507464448,-0.7821251733718471,1.2078319783882547,0.7113510612267967,-0.8521890383600583,2.587584538617523,0.1706362802084329,1.2698938501722632,0.2630001541809689,1.498352268201728,0.0682545232971062,1.5741263096778189,1.73502000996736
1493,562,-0.7383999832770562,1.9194723170877184,1.4124617782025095,-0.7980241093721084,-0.7786878271746505,1.4379477645723928,-0.918373056312538,1.0348316723840871,0.6091087876863438,-0.9603327705393936,0.0338636084743011,-0.508440023535742,-0.3338109555969375,-0.4852908345440059,0.4469974838329498,-0.3043147709678567
1052,578,-0.5301135024722875,0.3935676392566219,0.8675271164755998,-0.3099672157802683,-0.0707626987452728,0.4511417472970524,-0.1109021294858127,0.83555080247871,-0.8034696105586779,-0.4014350948190428,0.0049088914162068,-0.7306743051038677,-0.0447180237119608,-0.1007293535134796,0.050898791672497,-0.25142098142437
1742,416,-0.2063517286168461,-1.0382382430028736,-0.1607558128542036,-0.7907250997197451,-0.7714031760594906,-0.6563244220137983,-0.6510280859431414,1.540544432696727,1.3426025998190383,-0.558937795580581,0.1267918196706697,1.8295091691720244,-1.0161973961380038,0.8918909314832485,0.7896384615234959,0.8480115559900167
2107,246,-0.7076369277774075,-0.569744054748146,-1.481370591328195,0.6613959994277251,-0.7790557388471333,-0.9394563993718306,-2.1112858996096664,1.99958029467028,-0.6493935160117806,-0.6888337086400627,-0.8032597349462046,-0.4118335661577427,-0.8050901276938576,-1.235081143740765,0.5258369905330311,-0.6568522348878116
1811,771,-1.1367145846722575,0.7074476595970974,1.0801906773827394,-0.9906353841582848,-0.7949495230983913,-0.1538516908927217,-0.6258810640189513,1.9381743035597103,-0.9574421999197408,-1.0705904968066589,0.1539732420092033,0.2437608990593982,0.1436067858530604,0.2040504247144655,0.6255224117158088,1.2811627496405584
2089,668,-0.86450336235639,-0.6469098492224319,-1.7426717581887956,0.4296346838176199,-0.7596300025400402,-1.3797674252828207,-2.4045321968790208,1.5474152276250672,1.0796951150831764,-1.190604252890897,1.2701227113306035,1.4840445046110795,0.3778429662234562,-1.8448937503135607,-0.9792684343258902,0.4697927136194536
1971,494,0.0850847363476222,-1.2180888862367445,-1.5383675073663097,1.390573279400462,-0.2465824311437786,-0.3995173773234798,-1.2939389938007362,1.68912885014502,-0.1727607606757789,-0.0648807741806962,-0.7497719176564154,0.1346584278801206,0.4389420543990865,-0.4356723649747032,0.4683205304385754,-0.3845892600875888
1527,250,-0.7136611292693187,1.2550639582423604,-0.7318849749494635,0.1021782015122367,-0.7858778724311719,0.6160389023087305,-1.9258497308470928,0.5392999280381371,0.2264328647916651,-0.7943776676788282,-0.200150644026222,-0.4135757820519755,-0.3159558052203613,1.0371157356988383,-0.289227055716086,0.2492660375503382
1870,697,-0.6009264478081824,0.5048168043606769,0.678472371461608,-0.3795253570354841,-0.7875282190763091,-1.093629049664272,-0.4964563330366712,-0.0368176175523517,1.8201625891114748,-0.984863561575568,2.60929655422694,1.6637339828264075,-0.0749883831920831,-0.7805341094153792,-1.1703545142811558,0.1957309373835458
1536,847,-0.7475544071128036,2.0808249064912747,-0.5166572525090803,0.1460477358035999,-0.5242716497717427,0.4021172445698942,-1.3497417097138291,0.5188266281706947,-0.566378044256386,-0.6486800924324347,-0.0017583923153368,-0.5163364109501934,-0.4713186377801497,0.5824810202271693,-0.6699806399757579,0.4996148271291163
1955,162,0.8855157399214244,0.0654065127275251,-0.863650277058285,1.72836114580624,-0.204924318056652,0.4818120623245041,0.0054616325027466,0.0213476949786565,-0.5276714174703366,0.967899225100948,-0.6462880313654072,-0.3383505051433463,0.0438250169981364,5.674778363638165,-0.1327843334721019,3.2710591651920056
2118,659,-0.8699541025424614,0.9720502556915992,-0.7425043482261339,1.0207834290687507,-0.7810845089268242,-1.280707865791356,-2.0590578759284948,0.4982142433856745,1.231597600727548,-1.1581387458530743,-0.3487436327092769,0.8835107382691808,1.3612477565388434,0.2189669144821883,-0.2507679249649703,-0.0924425161279764
1305,1107,-1.4568288778963696,2.856873693623937,1.3402538507933115,-1.1911050817453632,-0.7755973691257947,-0.9623328163877758,-0.943925632750845,0.5668109247350129,0.9271198457308804,-1.6789356660537682,-0.987676051728697,-0.3183541512064096,-0.6794893987518648,-0.9041193949523322,-1.537612454165762,0.1024303596133343
1988,166,-0.3886438371396301,0.6078929163035117,-0.806178622006494,0.7650561438093411,-0.7773528333916413,-0.7929386959107876,-1.4751042904325622,0.6021941277667884,0.2640613125586045,-0.5094695946099271,0.4109180876168256,1.142124697453086,-0.3195944551469483,0.1339269846983626,2.310005830052654,0.0418834101598608
1767,533,-0.6973412968911684,0.8492588266816723,1.0893665478280954,-0.4168684045938948,-0.7837755200169844,0.5153624563578285,-0.4055738121647175,2.167914770414612,-0.8591899022662833,-0.6501710283928867,-1.3039385839832296,0.2044817513204998,0.9074684936892288,2.067484316286889,1.1565806835123924,0.5753274490185825
2021,276,-1.303218408007354,-1.1828317260572256,-0.7226171498560244,-0.5872763051273531,-0.7812632088820302,-1.106362030532341,-1.963743317939728,2.1521008152860226,-0.2533481732801377,-1.3755339630915835,-1.25351412036709,1.0708171564038909,-0.0428802337592778,0.26351970089241,-1.473088106039447,-0.0604322204279682
1712,11,0.8933603476516409,-0.5728741602141452,-0.681410358899696,0.8374557486761824,-0.520844815336617,1.0070601550578109,0.1786796458872555,0.3500609891818725,-0.0098047837274916,0.8025314606490457,0.023705708317994928,0.02625687493051864,0.0024805636048414806,1.4975535145564431,0.8851045838238992,0.9069094015903286
1940,146,1.1540251837746789,-1.1261637750165316,-0.7011019222131459,1.932506986940859,0.4275158469413211,-0.1539148505200435,0.3685967296722523,0.8950513302184646,-0.3298945709208722,1.1313562572297964,-0.5027125828099026,-0.4875884584485928,0.763417307445895,-0.0138672180622562,-1.8554464474409285,-0.4636778086200542
2141,704,0.2908525598556463,-0.1987396096531851,-1.654034343178255,0.9996411638834992,-0.3201227185920595,-0.7233746823785897,-1.507548651561902,-0.9382826023406756,2.421031756461485,-0.1735374385358852,0.574013669357065,1.6303453844397469,-0.3958887363629766,1.301766979006486,0.9877092457857152,0.0637586551070643
2010,644,-0.736414778357837,1.152466056856831,-0.2788202581144839,0.5479461249466804,-0.779444674043758,-0.6401302935684964,-1.836975167178584,2.302298617778217,0.5447199366650938,-1.034819328725208,-0.3719722754415379,1.5278216478457396,1.9749377294694463,0.485754532820731,-0.7977493888284053,-0.3127719310288036
1394,437,0.7439270003973552,0.3457900572131064,0.211671157637639,1.0375525041642348,-0.791091706418357,1.785717304531525,0.1669357382960572,-0.6782216234538289,1.2144157398790107,0.5270339795830481,-0.2850702339317568,-0.4793179462724174,0.7485158093767977,-0.1703646216786689,0.8367302190404949,0.6340537330558593
1124,64,0.9791985507566556,-0.4907523654186939,-0.7150838887408936,0.5687864846231968,0.4994373230306776,-0.620285538663996,0.4324986466473968,-0.3102029315431453,1.0293096531621273,0.76836606071692,2.5734138630786627,-0.0209947219506761,-1.752343189266618,-0.9567311598366912,-1.065396642499872,-1.7467577872062487
1569,1030,-0.8701284271586884,0.1829376256070924,-0.8466274814045891,-0.1103410777028913,-0.073096309925021,-0.2969082467765317,-1.7344900883343584,1.005067500022452,-0.5283398884621848,-0.848516338495292,0.0854558686695814,-0.6193653632315194,-0.9063168185306764,0.4926291293934643,-1.012022523369814,0.0934200855701419
1117,343,-0.4569333622111239,0.9087308305356572,0.732626870584235,0.3020884859507763,0.1087887091884159,-0.6748807205209344,0.0969967394658197,0.1896404452477144,-0.2928483398242522,-0.3965293131107879,-0.3517946091336488,-0.7105781600323087,0.3437255571755368,1.7604501548197482,-0.0435422445175403,1.9947592327145836
1431,154,0.9075482757067522,1.4405444439463269,1.4954647338663012,1.901987891837243,-0.5658246452381598,1.9382099087372076,0.9300664785875103,-0.0305031622943226,0.6157072432832971,0.7496333539713923,-0.6167081386916085,-0.4962518535355759,1.0875474262134,1.320052874520546,-0.230213563209895,-0.0409820609076448
1606,788,-0.1611911744852009,0.1521147815044058,0.6263930233737368,-0.1018211266549077,-0.5304525658694541,-0.0840350388512367,-0.510233297296357,-0.2492976461358556,3.0644588060538056,-0.8125324484901908,0.9365902599632556,0.2629231262641776,1.3384556233086724,-1.4963564979352677,-1.1277151208714966,-0.0369639150919727
998,366,-0.5749597007386053,0.2164341014619866,-0.02976332639007283,-1.2204520731091837,-0.7949495230983913,0.7233092133520254,-0.0140129103217129,1.1759750467419714,-0.9585419425192327,-0.4333622083155909,-0.1350373913923648,-1.2429118381900135,1.9780751665730807,0.2288959011196119,-1.1917289013709962,0.021315887153969
978,749,0.7081323458654049,-0.972201712407696,-0.02976332639007283,-0.0696193523187821,0.3960226077767915,0.8776208148245748,0.6863704883865762,-0.0384310025962534,-0.6548189128359422,0.8469093954112876,-0.0945608073149692,-0.9368479392418488,-0.1715559650712636,-0.790452249772502,-0.0703110744549642,-0.4937923761665618
1271,353,-0.3099500855193296,1.0688661567024358,0.9644574984522108,-0.023867348384717,-0.7671669359449026,-0.1251645881631736,-0.1231295320352088,1.3741988712737576,-0.1241305741978409,-0.3697037607920491,-0.9680159741550376,-0.5761807917277976,1.3743589456683103,0.3066383307593364,-0.926153342849278,0.1055171390811821
1312,828,-0.6894080979625417,1.4426311809236598,0.3468493503386031,0.2813147230776574,-0.7668200477965617,-0.2988156675216492,-0.6453542858189348,1.1085744956838015,-0.9797691310474708,-0.5381606993741305,-0.9773613873434738,-1.2742631912149749,0.6979642386616279,0.0,1.325548925416664,-0.6752510823355675
1344,975,-0.3181919247520961,-0.1057493931007922,0.1001532353183051,0.2356115567994171,-0.781126555975108,-1.2840047983375524,-0.4631572690713917,-0.304639534840036,1.7827885915930453,-0.6751875031131477,0.1832462434527818,-0.1502713748456292,-0.6434840788822481,-0.2886950958322823,0.2360410441495873,-0.071108696956308
1552,824,-0.942308344211992,-0.1841976613423972,-0.5671201427983539,-0.3423909794610522,-0.7949495230983913,-0.0676387995985051,-1.5191485674852216,1.8614411545320748,-0.87295609198228,-0.8770907285757226,-0.5292172741239638,-0.93322008296383,0.8699771124929427,-0.9837348732898762,-0.4503795843001749,1.3725264753479514
1953,903,0.9590854909368878,-1.6805402319946126,-0.8194626743553778,1.7017179846603572,0.6549167958219188,-0.1692500080337693,-0.0513437409875928,1.7330518671160684,-0.0097228421220392,0.7637746556568916,-0.7196835047945568,-0.9110303678688592,-0.0594225542403097,3.2601987723120183,-1.8966308891961097,0.5803800894222563
1220,933,0.3560633026339939,-0.3898064641402197,-0.0358238519594594,0.5291747059623788,-0.7749246163532547,-0.6349133083517181,0.1796466358036511,0.7468980760146626,0.6731741850018608,0.1588593921167817,-0.1485917273201912,-0.6221966875746158,-1.3528851698074895,-1.9511985462759536,0.2738565363152641,-1.847703316926123
1854,609,-0.4042225517504326,0.0635806178723589,0.4746215681403229,-0.4794827191482005,0.1331970207171335,-1.1383460658080855,-0.2853196330944845,1.4459945057273835,0.2911882966794125,-0.5800688008281489,-0.3817208484582351,1.0695002293933986,-0.5917915788436662,-0.8833322482327983,-1.4409254087057333,-1.7840304606326474
1004,1033,-0.232517567734464,0.1152056212178319,-0.02976332639007283,-1.2026796061758442,-0.7949074760501075,0.0767062126826688,-0.3696723299818158,0.0732541862186667,1.4420322689613638,-0.5486687859034778,1.464139321648525,0.0029290873304812,-1.4646725642169351,0.5829278499448485,0.0891353451599641,0.8817726816443973
1605,1089,0.0801522070425754,-0.3443112506656618,0.127920067597079,0.0242865802585503,-0.783670402396275,-0.0631670979841238,-0.4856107220891191,-0.8333986659953065,2.45056092343687,-0.3824237788283802,0.2520970553475555,-0.1925898496512638,-0.3101970977601447,-0.3340757457037138,-0.7386383618903706,0.2353412587070923
1547,972,-0.6086148301992664,0.08127440849266,-0.9494008406925192,-0.0789251456468559,-0.2250122953742142,0.1250864872111449,-1.3820447212242424,1.6661381132694209,-0.5261102142506653,-0.5983534737875812,-0.0793135051321292,-1.0122430223477172,1.2000519140449473,0.2902825916993743,-0.7094662894744982,0.3462723784096372
1277,612,-0.5292809357259355,0.7033828698600012,0.701707891597983,-0.2069508404981613,-0.7704466057110352,-0.5463887746975247,-0.2565345097635272,1.0642064069765045,-0.2985109360326179,-0.524358246770552,-0.6566102974810858,-0.3418553189429664,-0.1493345192509983,1.0150382265744495,0.6977377342785778,1.8476247632199885
1282,201,-0.6604282975534775,0.639498286772698,0.8874609093150397,-0.1177244433062247,-0.6393018621140151,-0.7239683828754143,-0.3102869956899454,1.6138839097354662,-0.1262049906306086,-0.7321442687942538,-0.1082424557858078,-0.0536486140785434,-0.3910023208081615,-0.1985928704207524,0.3780828557415974,-0.8699603307569705
1893,124,1.6833899824572305,-1.466106270730153,-1.9965284557127407,2.071925174960026,-0.2115572399234138,0.4268379227036351,-0.0260857530074228,-0.4803594197077448,1.2902548520832091,1.304199408927854,-0.240125553536141,2.089663610240164,-0.1262429770716119,0.0606200005785663,1.5665633478877878,-0.1376196985195102
1322,1000,-0.6759155631852757,2.0104192703498063,0.5199970212385153,0.6194178143528503,-0.7652853305342048,-0.7430552222520533,-0.1879284246295236,0.5339312502196366,-0.9197706249920368,-0.4984701769117944,-0.8096835071936016,-0.8853008741352151,-2.0781937068111334,0.7896793987237112,-0.1133335091738342,-0.2157568851585302
1878,393,0.3169507648325422,0.0569508806006245,-0.2632296252474142,1.6321687229789277,0.8589080505705379,-0.0727294655606398,-0.1337426426749936,-0.0325338020909575,-0.9742574799017804,0.4873942844830001,-0.1780617605540613,-0.4759050541101013,-1.454158463472229,-0.071590605423407,0.3481791234203517,1.1139097590652451
1694,253,0.1174252867350959,1.6829754596566675,0.3769506118167358,-0.2613249105787528,-0.3956917761200314,-0.0962880065516602,-0.0341215448946286,0.6581340816165528,1.2702265986242216,-0.1760609229487462,0.023705708317994928,0.02625687493051864,0.0024805636048414806,0.2742109318979865,0.508565903481826,0.1860055643194527
1329,172,-0.6212805137913681,0.0682540392278439,0.3089103436883068,0.2452902922265167,-0.6828310688497686,-1.2615452348619307,-0.7038677439566781,0.943146894716845,1.0429550868279838,-0.9009438214480552,0.8566389261202652,-0.3337600986577119,-0.3302017630827463,-0.9505983357997728,-1.3110510912747495,-1.509514870187491
